id,sentiment,text
1449169,4,Phone battery will die. Will be back later. Twitter on phone works i think 
265894,0,@playnskillz Grrrr.... wish I was still there! 
415079,0,mourning the loss of our poor german shepherd pup. 
66709,0,It's sad when you realize you can't comment on other people's blogs because trolls you banned from -your- blog follow you  
865469,4,Morning all. Lots to do but should be a nice day. Started with a lay-in - excellent. 
1555756,4,@BOOGIESWORLD Mariah Carey said &quot;POW&quot; years ago on that one song about Em....POW!!!!! Hee hee! 
1582712,4,In a few days I'll post the youtube videos and buzznet blog 
816079,4,"@jmilles if you think of it, tweet how the delivery and packaging, etc of your woot is.  i'm really curious.  thanks"
475203,0,@antzpantz i shouldn't go anyway. tryin to save mah money 
1141963,4,call or text   xoxo
1171040,4,Beach is heavin but cold wind off to get something to eat I love rachels ability to drive  x
1395267,4,@DavidArchie we have LOT of that here in the philippines 
1516137,4,Who needs an alarm clock when you have @karli29 @mystimunkee tweets  I knew this would wake me up haha
245256,0,Hit two stores looking for an additional umbrella for the patio.  No luck.  
116653,0,Listening to the new-ish Franz Ferdinand album... Clearly FF style and licks... But just not becoming a fetish album for me yet.... 
1327520,4,@ThisGirlLovesIt love your pic too.....!! 
1322612,4,"@Erock808 darn, I thought I was gonna get of the that. *sigh* ok, if I must "
952113,4,Off to church  i wanna eat a spicy kebab.
909457,4,getting reading to head home....work on that baby quilt.....can hardly wait to kiss that bald little grandbaby head  55 days to go....
590762,0,Supporting the Green Revolution.  Just moved....now a resident of Karaj GMT +3:30  I always liked Karaj.  Salt Lake is too rainy 
280572,0,cant get her picture to work  
29237,0,"I missed the Miss USA pageant, "
1027368,4,coming back from a beautiful long weekend with family  thanks fo everything !
1021466,4,@kristenfischer Awesome! Can't wait to read it! 
981732,4,playing with synonyms feature in WolframAlpha. We can make friends 
94140,0,heckkka dont want to work tho! 
1467420,4,@McFlyCanada hiya gd luck with the website 
1205001,4,@ThinGuy http://twitpic.com/6d8ee - Congrats! 
674316,0,"@LStephenCleary yes, it is, but now it's done. they're all gone  "
860294,4,just went on a shopping spree. WOOOOOOOOO 
1165309,4,@TreeinCally my dream is to work and live in USA  I want to study Pharmacy
1247396,4,@NataniaBarron Swiss cheese? That means your brain is very tasty on toast with avocado and sliced turkey. 
756411,0,http://twitpic.com/85o7y - Notre Dame's campus is sick.  I wish Brady Quinn was there 
1398244,4,@saidinjest I find that if I don't run/work out in the morning I won't do it....to many excuses later in the day.  
715611,0,been sick since yday &amp; now it's worse than ever 
466932,0,"@RedVampire Me niether, but at least Miss isnt walking around..... only one more lesson left "
1543305,4,"..Twitter, like any human interaction, is only most fun when one has others to bounce off.. Am bouncing with self. But waving at you   x"
449043,0,bad time to give up alcohol 
500529,0,@NikkiV1986 Aweee hell.  You musta done a job on your knee 
1420144,4,"@milereb Hey, please get some rest soon. I'm a bit worried. Have a day off "
591703,0,my last tweet for the night: my jobs stinks. i hate it. it brings down my confidence and self-esteem and just leaves me depressed. ugh 
1079044,4,@wenzyy I have that song already twin! Thanks 
386484,0,@hudgensness u look gr8 in all the pics! and sorry again  xxxDo u like McFly?
563464,0,Shit i have to do this exam  i won't do this !!!
1575376,4,L.O.V.E. is just another word i never learned to pronounce.  &lt;3 253926376.
295180,0,really really really tired and sick. 
147946,0,16 years anniversary today and have to be on the road again... 
1048550,4,@GillDeCosemo Thank you for the follow friday 
461550,0,"@MichFresse ugh I hear ya sister, also, I'm annoyed ubertwitter doesn't work on my phone "
1428039,4,"@canavesio actually, it's accepted slang in many circles "
669468,0,@DonovanPSV Coffee is wonderful. Too bad it has the opposite effect on me. 
1329792,4,Came into work this morning to two email kudos on the writing I do for work. What a nice way to start the day! 
412781,0,aww sowwy  i didn't mean 2
1252251,4,maria: water is healthy.. @Anne349 :coke is happyness 
964074,4,So im sitting the couch in a blanket  waiting for my laundry to finish
630594,0,@1045CHUMFM make it fun - whoever brings a fork to the station gets an on air shout out...i'm too far away so  won't be me
1468258,4,Good Morning to all! 
409806,0,@CassieM24 i miss it too 
1052317,4,@igii tweet if ur alive! 
1099323,4,I luff my purdy dress/top 
1543216,4,i feel (so) bad :/ ... few minutes and 90210 
180546,0,slept in this morning and totally forgot she had a staff meeting... oops 
1252984,4,"Ran into @champuru at CostCo. Baby Champuru is as adorable as her pictures. Oh, so is @Champuru! "
1107893,4,now watching gossip girl and later 90210!!! yeahhh 
371280,0,"@GinZone Ugh, I have the same problem! Nothing but trouble, I've been trying to find ways of getting out of contract early, no luck "
1257883,4,"Check out 'Favourites' to see a bunch of the tweets I've gold-starred. Loving people in all their spiritual, tetchy and comical glory! "
29111,0,@sjpianoprincess its the application bit i struggle wif.  GRRRRRR maths. 
123759,0,"@TheDolittleVet I would love to see that   ha only a tech or vet would say that, very sad tho my wishes to the owner."
476033,0,I don't wanna go 2 skool  i don't wanna take the final  help meee !
429825,0,Moose just puked on me.  . No one likes me right now
1442674,4,@INKDMOM Seriously going to bed now...met my limit tonight.  But everything was oh soooo good BBQ/dessert/drink.  Can't stop at one rib!  
399639,0,@iPenginBrijhe hey why did @verwon block me? 
1459411,4,@officialTila Looove the new hair 
148578,0,"Pete had Patrick as his background on twitter? I didn't see it, my life sucks  what picture?"
1453062,4,@pagan_spell  my turn...&quot;GRRRRROOOOOSSSSSS&quot;  OH THAT GIVES ME CHILLS...yuk.....guess  Ausie land will not be on my #1 list for clients  
1287505,4,Another new mix: http://bit.ly/AnaGT .... a bit more more up tempo rump shaking house! new kit inspiring new mixes at the mo 
1202285,4,"@biiiaq HE'S ALWAYS LOOKING HOT B. ENJOY YOUR MOMENTS WITH MY MAN  AHAHA oh my, of course it isn't nothing, it is EVERYTHING B "
235931,0,@ohhaikelly awww  they should do an all ages there. and they should go to NZ! wtfff
1202236,4,miley looks so pretty! i LOVE her dress! and she is right her dress does match the background! 
674756,0,"Chain reaction, so lame!! I'm gonna kill myself and this music is perfect for that. Talk about slitting your wrists "
976489,4,@lokdatwei good luck on your final 
1493432,4,@djshowtyme 
1462277,4,Listening 'la la land' by @ddlovato. I love this song 
1248428,4,@joeymcintyre only you could say the word suck in a tweet and send thousands of girls in an uproar lol kudos to u darling 
873163,4,my bestie wanna chill today . so i might go out . think i have plans now .  she better be driving though . cuz i dont wanna . !
1061997,4,@thespacebase thx for that...(silently screaming now that it's going through MY head)...  
1149635,4,@Prep69 how was drag me to hell? Was it that good? 
1527631,4,"@gkaindl http://twitpic.com/5zdfs - I love it. Amazing combination of Purpose, Location and supporting Technology! "
583536,0,Cannot sleep 
247856,0,@Jonasbrothers &amp; @ddlovato i miss u guys so muuch! 
663093,0,im sad today  i need a drink!!
1311449,4,It's late! But that's ok 
307767,0,My heart goes out to all da ppl missing frm the Air France plane and their relatives.. Sad news 
96650,0,I wanna go out tonight but I have no one to drive me 
1486292,4,Setting up all the equipment for the outdoor show. We haven't played one like this in a long time. Wow its a lot of work 
99877,0,comcast is blocking twitter so I had to give a yahoo address to stay here  if blocked if would have been kicked off twitter
810623,4,@imanto Too much porn for you 
1577593,4,This one is Oli's choice: http://bit.ly/rqywq This is mine: http://bit.ly/19PNtJ There is still some debate  + NM might be in the mix
1131831,4,@woodyw2k haha classic  i'll move in tomorrow ;)
1228915,4,@YoungQ good to hear u arrived safely. Too vbad ur not feeling well after ur sleep what can we do to make it better 
488088,0,Doin coursework......MY DEADLINE IS NEARLY HERE!!! 
362549,0,really wanna go bowling tonight... i hate this test... 
295062,0,http://twitpic.com/6fgrh - Last time our cars will be here...ughhh...miss my house 
243615,0,Grrrr...... So gosh darn beautiful outside and i have to work..    *again*
234643,0,texas wont be missed ... but @nickdechile will 
356130,0,so tired of all the complaining going on 
1493148,4,@gabbycastillo really!?!? Joes my favorite toooo he's soooo hot 
1534526,4,@ashleytisdale you should do something for the people who dont have cable 
481361,0,rise and shine...or rise and gloom!  where r u sun!!???!
440678,0,New day...still sick! 
686535,0,I'm just scared of you hurting me.  goodnight &lt;3
1203910,4,I love the MTV Movie Awards 
1354511,4,@NotoriousLAY YES it worked...thanks  did u finally get to DL it?
1103586,4,#FollowSaturday @encaf1 for witty humor @artmaker for great conversation @veinarmor to laugh your ass off 
1407191,4,"I Had a text of English and , I Have certainty that was very Well   ..."
1302414,4,JÃ¡ vo dormi  Xauziin :~ see ya on the scene :9
498407,0,"Shouts to my 58 year old dad who danced with every girl in the club the other night, Showed me out , I SEEN HIM "
70654,0,nobody leaving me picture comments?!?!?! 
1580790,4,Who drives 1hour to get take-away from there favourite restaurant ?  MEEEEE!!!!! 
161661,0,Arghhh So annoyed-yet again gone 2 starbucks &amp; given skimmed milk instead of soy milk!! I can't have milk so hav 2 throw away! Expensive 
1504606,4,@meversejoseph Hope you have a good sleep! 
878604,4,"Just got back home from an awesome day with my 12 year old son. Good to be back home behind the gates. Gonna put on a dvd, good night!   "
10360,0, woke up from a nightmare and @vodkascene wasn't here. &lt;/3
627054,0,Can't sleep  Where is the off button on this damned thing?
1354079,4,@LamoreauxArt @WriterSarah Thanks for the #followfriday love 
130065,0,"@soneshk greed, short term financial gain mindset, coupled with I want it NOW mentality at any cost got us into this mess. TOXIC DEBT  1/2"
1087855,4,What's your favorite show?:    I'm boreddd.  I like Jackass. http://www.funadvice.com/r/390273
4845,0,@ChronandEcho Your sports editor never got back to me 
65976,0,"@coeurs_de_sucre yeah, metronomy "
922321,4,@ParikC wow ye got some updates! i did great  u?
445800,0,upset im going to miss the premier of Kendras @KendraWilkinson show  Wish i had cable!
1000802,4,@AnoopDoggDesai You're SO hot! 
247093,0,"ANSORATH: Hey Adam, don't go discriminatin' based on clans. It's not nice. "
1046388,4,@lindahancock just trying to start off right.. 
411058,0,work soon 
1580628,4,"@sporkula no, you can't have a WWIII, if there's only one side fightiiiing. LVATT "
932220,4,"good dayyy, despite no busking. next week "
1588039,4,"@JONASBROTHERS @ASHLEYTISDALE GO BUY THEIR CDS, BOTH OUT TODAY. GUILTY PLEASURE AND LINES VINES AND TRYING TIMES. "
169614,0,has just received a phone call for new patients...i guess that means work for tomorrow! 
507077,0,@MsMinnieKiss thats exactly how i feel now 
190385,0,@AdamGoldston i am mortified what can i do 
583017,0,Has become addicted to fml and im doing homework 
705335,0,my back hurts soo bad 
961206,4,"@Pikko - That goose bento in that article is pretty impressive. Though not as impressive as your stuff, IMO "
655595,0,all i want right now is a cheesy bacon cheese burger from my work wtfffffffffff 
126891,0,"@iamgaberosales YOU SHOULD REALLY TRY THE GOAT LINE, IT REALLY WORKS! I miss you too, Gabby "
1217216,4,Back in Muncie  (that only makes you happy for so long)
1257599,4,"Just had what turned out to be a Heath Ledger night, watched A Knight's Tale and 10 Things I Hate About You.  Was pretty cool actually.  "
1360103,4,yes yes yes i drew with adam at the reading game 
391157,0,Just woke up...flight back home to stl today at 4:25pm-Cali time 
1383981,4,"@Stuartbigbro2 Hi mate, good to see you here in Twitterland "
64726,0,i also found out too late 
1183029,4,finally got my car back bossing 
246071,0,tim is a douchebag and won't let me take part in his lovely nautical adventure 
1407743,4,"getting ready to go my nephew's 1st birthday, burgers, hot dogs &amp; a SNOW CONE MACHINE MMMM MMMM!!!! "
980918,4,i have very sore feet but i think it's worth it cos i feel i did a good job in the job interview 
51721,0,Think I'm going to go with DreamHost for hosting the site. Seem to have plenty of good deals. Haven't thought of a domain name yet. 
1170413,4,@joevick same here! I just love lazy Sundays! Still in bed watching Playhouse Disney with my daughter  hoa have you been?
1035163,4,taking my measurements. 2 weeks from now i'm modeling a dress made out of magazines. Modeling my ideal career. 
1155466,4,going to Tel-Aviv today 
1121361,4,@silvermusic yay! thank you!  hope all is well
339118,0,My bud's gone mouldy! 
788517,0,is getting @RitasItalianIce for Alexia's birthday party instead of Ice Cream and i am having a hard time picking 2 flavors!  LOL
1474394,4,At the park again...I swear this is my second home and Zoe's too!!! 
1022765,4,"@nyranger21 I'm  secretary.  Lovely, lovely   I can twitter all day now."
1003681,4,"@Q_dog @bmoyle T'was a pleasure, sirs! Talk to you tomorrow! "
1242040,4,@akabowser . yes they showed mw2 . you better find a way to get out there man 
1131027,4,girls state stuff. getting ready. seeing WOW. text. 
1339097,4,@ShaunSwagger hey booboo  LOL
1153046,4,@aussiemcflyfan yeah!!  could listen to it FOREVERRRRRRRRRR
50572,0,@JeanLevertHood I am lost. Please help me find a good home. 
1421069,4,wingstop for lunch 
831596,4,"spammers on WP r actually writing &quot;PS. Dont be an ass, this is NOT spam ;)&quot; in their spam comments!! LOL "
1269005,4,eating banh canh yummy 
388905,0,Goin home....  back to no beach just hot weather basketball practice and my mean ol coach... ydig 
822264,4,Iol beer pizza fish and a cinnamon roll milkshake in last 3 tweets.  Chow down people. 
1389465,4,@AmyyVee exactly  what's the place like?
1420249,4,http://twitpic.com/6rwpc - i love you 
585284,0,want to skype with my nephew but my sister isn't around and he isn't old enough to do it on his own 
846056,4,Working at home with my coffee and my music. Today I think I'm a lucky person and next week I'm gonna have my iPhone! 
3063,0,@theonewithkatie please! I need someone to go to IT with me. 
1242025,4,@donniewahlberg 8 more days until my birthday! 
510635,0,"@momono: no, no wide angle yet  but enjoying the zoom too a lot here! lots of cool animals"
111310,0,@samnicyu Thanks Samantha! Didn't you hear? I continued reading it yesterday after 3 week break and my sister went and ruined the ending. 
43380,0,"My mum &amp; little brother have left their mobiles at home. While I applaud their mild shun of technology, I want to know where they are! "
977163,4,"@TsunamiWavin Yeah, do it "
1142110,4,"Corner3 is rockin da house,and did i mention my friend rick is a bad a**! "
1119864,4,is enjoying hate dandoll day 
1152298,4,"@PMSJenstar LOL, that's awesome "
554398,0,"Also, mad jealous of all the grad classes that get to toss their hats up into the air. We never got hats/robes so we never got to do that "
99080,0,Getting a bit jealous that some people's @glastofest tickets have arrived and mine haven't yet 
380015,0,I have a cold in the middle of Summer. Wtf? I'm going to cut my throat out! 
870485,4,Toot toot! On the train heading into the city! 
1118143,4,"@nyrr thanks for a great race!  otherwise known as the great bklyn 13.1 mile bathroom hunt  my bad food choices, not the race.  great end!"
939739,4,@DazzleMeThis go to www.mtv.com.au watch the preview  im in that aswell 
909942,4,@iGaia Nope!  She can travel all she wants when SHE can pay for it. 
172504,0,@DarkDevilM  what's wrong
756108,0,@andrewgoldstein building puzzles in iowa with @kaseyconn and not you 
1327291,4,@Donnette Aww thank you so much sweetie! I will! 
443974,0,@JonathanRKnight I am so new to this how do I know if you can even see and read my MSG?! Help! 
180545,0,@ikissedavampire i know! but so busyy. its hurting me im that busy. lol. i cant even go hang out with my friends cause i dont have time 
23624,0,gaga be wearing the poker face...that bitch stole that shit from out of my safe...now my cards are showing and im losing face...i got 
1110260,4,Loves linkin park! At regal with the fam yo 
43889,0,going shopping!! but I think I am in a crappy mood so yer 
1360853,4,@SteelDave33 &quot;Resuellos&quot;. 
146624,0,@IntervalThinks oh dear...been misfed wrong info...sorry! It doesn't appear to be out yet... 
1078354,4,"@WillieCrawford Thailand, then we can meet up for a coffee "
500869,0,Goodnight! Science exam tomorow. 
256752,0,@katlogictalk holy crud. That blows. I'm sorry 
1124887,4,"@KristynMichelle hola, hola pumpkin, here's the pic http://bit.ly/uWJMi , tattoo "
453280,0,no dinner again 
1118284,4,@mileycyrus hey miley! how ru doing? i really love your music and i'm a big fan 
1250334,4,@animalmind you are on a roll today... 
927292,4,"@Cazling Good job, Caz. Sounds like you had fun. "
736224,0,why is @brelinkeels not following me 
1001126,4,is happy Pokemon G/S will have a remake on the DS. yeee! 
158804,0,"@tommcfly Awe, im sorry you broke your toe. IT BITES!  I love your music."
1174207,4,@CatalinaCruz if u make chocolate chip pancakes too i'll take 5 
404263,0,unpacking from flordia..tired 
460118,0,sending my idiotic viewsonic monitor for repair. 3 days without games 
203207,0,Seem PC 
535024,0,@lifegrd31 truth! youre not a gg member anymores??? 
1304569,4,"Glue finally coming out, I actually missed my short hair and after refreshing the colour I feel amazing "
1502304,4,@jessiefred86 he will be home soon! Hopefully we get to hang out some when I get back 
1204790,4,Learn about  DOLCE  http://dolcetk.blogspot.com/
1395972,4,I'm not looking forward to dragging my huge zebra-print suitcase across the city tomorrow...head down I think  xx
821277,4,@elizarledge Hello! Nice to &quot;tweet&quot; you here!  Looking forward to getting to know you.
1033743,4,http://twitpic.com/65vke - Nevin should buy me this fish 
667693,0,@tatiloveshk  hope it goes well.
966826,4,Were right at the top again! I think i will take more care with picking the seats next time i book anything  x
286148,0,"I want to go and see a doctor about Walter, but he only appears every now and then and I bet he won't be there when I'm in the Drs. "
20109,0,@nessie111 vettel is going to catch button. 
278266,0,@msdynamitee where were u this weekend y didnt i see u 
629947,0,@JessicaCha  sorry. Don't worry that just means something better will come along
248579,0,Too bad as they do a good fry up on the weekends. 
1291114,4,Let's see... Need me some followers 
1423659,4,Yea....I have an entire room dedicated to just my shoes and clothes...and this is where I'm sitting now to tweet ya'll! My laptop in here 
585498,0,"@selenagomez ahhh, you and demi are in toronto and i could see you both at the PPP premiere, but i have to study for finals. FML! "
949408,4,hm.... ok. i guess i believe you 
121429,0,My hands are trembling due to my cough medicine which includes a bit of Ventolin in it! 
1040266,4,"@davidaranderson David, have a look at our new Sales Enablement Brochure on www.enableyoursales.com Tell us what you think "
777130,0,@cocain_Ez u said it its ur fault that I am sad 
451434,0,@mswilliamsmusic I DONT HAVE YOUR NUMBER SO I CANT TEXT U 
894954,4,photo of me and ruby in the car today   http://tinyurl.com/cupqyp
1314798,4,Is reading &quot;autumn in paris&quot; 
1288226,4,"One last tweet. @combustiblesong Night.  @TehStalker Shut up, you discovagina. xD PEACE; I'm outskies."
937210,4,@phoenixritu See it figures.  Our Doc @sakhi_ here went straight into diagnosing the clinical cause of the pain? ;)
1303891,4,@georgerapp score one for george and twitter   #hhrs
990660,4,@arliiiiina 1 year? 
459244,0,I don't understand why my stomach hates me so much  what did I do to you stomachhh?!!?
110463,0,"@Redcap7760  No chance of that mate, wifes on holiday  with me this week and we're  bonding over  refurbishing of the kitchen, bliss "
315805,0,"OMG! &quot;Horny Kitty&quot; and &quot;Britney Sex Tapes,&quot; eff off! "
1185696,4,i just d/l'ed 113 songs 
1204043,4,saving for children's clothing - not for my own though 
498007,0,"grrrrrr....... I want to tweet using my mobile phone.. I'm from Australia, don't know how "
349535,0,@salidatious 
318329,0,"received  form 16 from Infy. So, in total I would be filing income tax at three locations across globe. Too many taxes "
1290228,4,@robsteadman   How are you today?  Apart from not wanting to be in the classroom and being hot.
1596457,4,@gisellenguyen i'm a frequent at the computers at the sando on a friday and i like to get girls heated online and scream out loud 
1157408,4,Yeahhhhh there is brother bear movie later hihhi  in global tv hiihhi. 
638094,0,At work.... DAMN I do not feel good 
591481,0,"@Bosun_McShiny Serious? Ugh, there's always someone who ruins it for everyone. "
37770,0,"it's 3h30am and i feel like getting some pasta, do i have food at home? noooo!! #foodfail i'm hungry!! "
424896,0,@xemmma baby T. i miss you 2!  i hav this french song stuk in my head. love u debz xx
1418811,4,"Brand new pics from Mr. Bo Zhang himself, check them out: http://katelinscloset.blogspot.com/  "
1589176,4,@diogocp It shows how many aren't using their employers product to announce this 
405351,0,I'm bleeding and Careys gone  But I'm watching anime so yay  plus i have mints :3
1282317,4,@horrorhannah butttttttttttt we're going to see angels and demons tomorrow 
540286,0,@TearinItDown I wasn't invited  yeah I'm a huge adam lazarra fan
1359369,4,making a layout for my new site! 
583286,0,@nicholasdances I didn't see you there 
1527587,4,It's a beautiful day and all is well 
1026402,4,finally out of jacob's part in breaking dawn. i feel accomplished! 
608650,0,Oh no! Left some of my Latin translation at home.  I was looking forward to doing well today.
853403,4,@Bleakey Thank u ma'am..... 
1002004,4,@Sinteque a coffee junkie.... 
507548,0,I don't want to get up 
1537495,4,"Loving Zend Framework, making life nice and easy "
314401,0,they're so mean to @joshthomas87 on tayg 
485265,0,"wait, that was only 13... "
276443,0,Just seen the news regarding the Air France flight 
887441,4,@frickxx i did a fic 
1388624,4,@peoplesblog Oh yeah  I'll give it a go! I'll send you my email address
774975,0,"Almere, we've got a biiiig problem. Renter lost his job and has to get back to South Africa next month.  Anyone looking for an apartement?"
838655,4,hugging a friend with one arm and typing this tweet with the other hand. my friend is very huggy. he likes hugging me. 
1180861,4,cant wait for my little sister to come  still jealous of the name she'll get xD damn sister.. -.- ;P
1096791,4,Mission Statement or something like that  | psykoid.com http://bit.ly/2q2tI
91927,0,"The window is open, but it's still hot as hell "
878346,4,"@cleverstiles yumyum indeed,have fun manche "
1345891,4,@taylorswift13 http://twitpic.com/6g790 - your hair is so cute like this  i love it taylor
1356130,4,"@JohnMichalak , no just iPhone fingers. "
224298,0,Somehow the teams I tend to root for seem to disappoint me and never go all the way! I cant help but to feel somewhat responsible 
1229323,4,@mjalloy Motivated to what? 
248464,0,@tikifreak19 I thought you got a job at Coldstone 
948507,4,K12 Update. 3rd: Kreative Movement 2nd: iDK 1st: TM Jrs. Love you riot&lt;3 
1101025,4,Eating Lemon Curdd and Milky tea....YUMM 
170885,0,One week until Race for the Cure! Please donate if you're able http://bit.ly/UFR1U and wish me luck on my 5 mile training run tomorrow 
1590950,4,@ccorte7 you would! hope FOAP is GREAT today! 
127595,0,Exams this week 
182274,0,@Chinadoll34 Their losing  damn you kobe!!!!
1349531,4,"I feel like life is changing and its very weird. I sometimes dont know what to think, do, or say. Man! Its friday! "
1522294,4,Summer has arrived and we are creating more beautiful smiles with Invisalign and Invisalign Teen than ever before 
1562210,4,For Father's Day take your Dad to the horseraces at Northlands. It will be fun. Enjoy your special day with Dad while you have him. 
636456,0,i can't go to bed because my comforter didn't dry completely.    boooo
582028,0,Apparently merging mutated versions of the same codebase is a non-trivial problem 
6553,0,@Don_J r u goin to the gym? i prob shld but my legs hurt 
103853,0,"Oh great, my e-Junkie account was just suspended. I guess Paypal had an issue with all the $5 payments? "
1090688,4,hard work and fun gets the job done!!! you are allowed to laugh whilst getting beasted 
556931,0,Dophie not lookin so hott  two am so doesnt work for me i need my beauty sleep so the beauty is added to the me
1261610,4,is making dinner and watching reruns while doing some homework 
643620,0,today was my last day of school for the term  I won't see my friend from Germany for years  but we had fun today.
1173227,4,Go on myy bebo and add me and comment  xx www.bebo.com/XxAshleyIsTheNamexX
1520095,4,@KaiLinKoh 14th June was the day i got saved! haha! same year 2003! 
1030795,4,@selenagomez omg i know sel it is awesome 
962081,4,Lavender Heart Adjustable Ring  http://bit.ly/2WtQv
663401,0,at home.. being sick in summer sucks... 
1599323,4,I lovee Twitter. And Twitter loves mee!  Can't say the same for Adam Lambert....XD
937582,4,It's almost bedtime again. G'night everyone. 
1503055,4,Watching Rescue Me. Wonderful showww! 
896642,4,http://twitpic.com/4j2mk - my to do checklist for tonite 
403382,0,I've eaten so much and am still really hungry.  Got nothing in the house either 
1307119,4,"@rickylacy on the other hand, a man is as young as the woman he feels... "
735078,0,Studieng once again 
949241,4,Finally home after a very long day... Tomorrow will be a rinse and repeat.  Thankful that I have Monday off  
1145549,4,@LaurenLynne63 my friends work for tmz and would pay a few hundred dollars for pix or footage. Just fyi.   http://myloc.me/29XV
1199977,4,"i love taylor alison swift, and i love the fact that i will next hug her in 12 short days. "
1443491,4,Walked out during Terminator: Boredation. Now to sleep in a bed that doesn't have @SamitSarkar in it. It's been a while. 
225952,0,im tired... busy saturday! BUt still qot to excersise! 
1145318,4,@Miss_Jennyy What are you doing tonight? 
1172962,4,Please JOIN and WATCH our LiveJournal Community  [ http://community.livejournal.com/goe_ss ]
747182,0,@GonzalezJen me too!  but I don't have a pass anymore:/
124644,0,had a really shit nights sleep last night 
227493,0,@artoni  - how's the party so far?
673678,0,"@bookwhore With all the pr0n bots, pretty soon everyone will protect and twitter will turn into a closed community.  That will be sad! "
146516,0,@Mali_Gos is humus actually good? ive ben watching 90210 too now i dont have gg  how far are you with that?
446295,0,im watching kinie fill out an about me thing on fbk bcoz i gave up with german. 
194586,0,@greentm   ouch.  
17182,0,@SandiHockeyMom and @sarah_connors Hope you guys had a great time following Stanley Cup play tonight (I had too much work to do)! 
946539,4,"@amandadangerous thinks she is funny, and YES THANK YOU VERY MUCH, no "
387087,0,#NAME?
450424,0,@hollyvossen what!!! nooooooooooooooooooooooooooooooooo how are you beating me?!?!?!?! 
736353,0,"If you're in Vancouver, check out the catlow show at the railway tonight! Sweet music! Wish to be there myself. "
1397947,4,@trappedinkansas Thanks for the Green Man vote 
1432391,4,@ryanhugstrees thank you Ryan. I like your acknowledgement 
210909,0,"Getting my hair done this week. Cut, color &amp; japanese straigtening. Ahh too much money! I'm gonna be broke  anyone recommend a good color?"
1222063,4,"@SamBoscarino omg samantha now you have 207 followers!! where's my free autograph, please?  "
186115,0,@sockmonkeymax  toobad! I was cheerin 4 u 
397613,0,"had a great time seeing Cirque Du Soleil yesterday on the field trip, but my stupid cold is still going! "
946540,4,@iamgaberosales i edited yours na 
253059,0,"This is my view on my walks. Smells like ass  actually, pumpkin ass http://yfrog.com/5de71yj"
1231572,4,OMG IT IS SOOOOOOOOOOOOO BEAUTIFUL OUT!!  I LOVE IT!!! I want to have a picnic.. minus bugs.. gross ;)
1484012,4,@lauraboffin I'd say let's meet for half an hour and be badass but everywhere is closed ennit... Just behave lady 
9220,0,"The candy tricked us!!! It pulled us in with it's bright, happy colours then robbed us of all our money "
368723,0,http://twitpic.com/6pha7 - 19fischi75 ok - but me still sad! 
1182968,4,@ChellyBelle *snacks ya ass as you zip past me* 
1215565,4,@marybabysteps Go back to sleep 
946101,4,going to homedepot AGAIN haha 
876215,4,@epiphanygirl i DM'd you girl. You can email me @ izabela@creamworld.ca Let's make it happen. 2 page spread 
665183,0,Night night guys glas @NickyLovesMcFly had a fab night at mcfly wish i couldve gone 
293709,0,"@iQonz I heard  .. Things happen un-expectantly, so I understand."
1500399,4,What a day! Big bridal shower at my house for almost-daughter-in-law &amp; youngest stepson. Beautiful! Now I'm tired....but in a good way. 
1018878,4,follow me guys  tell ya friends about me my play is comin up may27th-30th &quot;miracle in memphis&quot; 
1039618,4,Painting the town  brown 
374851,0,@justinmgaston  hope you feel better
508914,0,"I didnt get good results, pity me  hmmmmmm"
128352,0,"@pooja_LuvIndia oh yeah.. Its so nice to see Raining.. but not today, when I hav got bike to my office "
642628,0,Pizzadienst oder Chinamann  ?  I seriously can't decide here... 
1589933,4,Scotland 
533753,0,@_J_A_M_E_S_ ooohhh! What kinda animals do u have!? PS: Heyyyyyy!!! Srry I didn't come on here earlier.  I was sleeeeeeeeping! Luv u!!!
1462336,4,"@xlikewolvesx as o_O would say, &quot;tell the truth kidz&quot;. "
1450766,4,I love refreshing http://www.macrumors.com/ hourly in the run up to WWDC 
834139,4,Liked the meeting 
284129,0,I forgot to mention that this sickness makes me dizzy. Aaaaaaaaaaaaa! This truly isn't fun. 
85129,0,@renee_66 i cant find anything i have changed my interior designer like 479012652 times haha i hate this assignment 
237217,0,"hmm what to do   im randomly, really bored..."
1513477,4,"I'm suppose to be packing, I hate packing though. Who wants to pack for me? "
1496507,4,@WinInTheEnd I am so ready for win #2  
1098768,4,Really appreciate all the live #asylum tweets 
755285,0,@heatherD13 me? 
309624,0,@CrissyLavera omg thats fucked up lmao@bambi hittin me up n i said i thought she died from a heart attack she said from wat i said pizza 
1533947,4,@crownieisRUDE not retwist in the name of hugs... just going to give a hug.  I start retwisting later. Gotta wash 1st.
1562501,4,still working on business summative.  go UVwatch! 
1566203,4,going to sleep. sweet dreams 
920508,4,@SuziDK You are welcome.  
503450,0,Im soooo sad i cant see the ellen show any more 
915459,4,@yvasquez82 Thank you sister!! 
567126,0,@AgendaOfGrace I planned on coming tonight. Then worked called and want's me to work 3rd shift  When is the next Bible study?
563724,0,@Madelynnnn Your mom has a twitter!?!?!?! I'm off to look now! Ugh I haven't been getting my updates texted to me 
1191093,4,Got the best news today! From steph yay we get a whole another week to work on this darn design project  yay!
